id1,id2,label
psa10,psa31,-1
psa11,psa31,-1
psa12,psa31,-1
psa13,psa31,-1
psa14,psa31,-1
psa15,psa31,-1
psa16,psa31,-1
psa17,psa31,-1
psa18,psa31,-1
psa19,psa31,-1
psa20,psa31,-1
psa21,psa31,-1
psa22,psa31,-1
psa23,psa31,-1
psa24,psa31,0
psa25,psa31,0
psa26,psa31,0
psa27,psa31,0
psa28,psa31,0
psa29,psa31,0
psa30,psa31,0
psa01,psa32,-1
psa02,psa32,-1
psa03,psa32,-1
psa04,psa32,-1
psa05,psa32,-1
psa06,psa32,-1
psa07,psa32,-1
psa08,psa32,-1
psa09,psa32,-1
psa10,psa32,-1
psa11,psa32,-1
psa12,psa32,-1
psa13,psa32,-1
psa14,psa32,-1
psa15,psa32,-1
psa16,psa32,-1
psa17,psa32,-1
psa18,psa32,-1
psa19,psa32,-1
psa20,psa32,-1
psa21,psa32,-1
psa22,psa32,-1
psa23,psa32,-1
psa24,psa32,0
psa25,psa32,0
psa26,psa32,0
psa27,psa32,0
psa28,psa32,0
psa29,psa32,0
psa30,psa32,0
psa31,psa32,0
psa01,psa33,-1
psa02,psa33,-1
psa03,psa33,-1
psa04,psa33,-1
psa05,psa33,-1
psa06,psa33,-1
psa07,psa33,-1
psa08,psa33,-1
psa09,psa33,-1
psa10,psa33,-1
psa11,psa33,-1
psa12,psa33,-1
psa13,psa33,-1
psa14,psa33,-1
psa15,psa33,-1
psa16,psa33,-1
psa17,psa33,-1
psa18,psa33,-1
psa19,psa33,-1
psa20,psa33,-1
psa21,psa33,-1
psa22,psa33,-1
psa23,psa33,-1
psa24,psa33,0
psa25,psa33,0
psa26,psa33,0
psa27,psa33,0
psa28,psa33,0
psa29,psa33,0
psa30,psa33,0
psa31,psa33,0
psa32,psa33,0
psa01,psa34,-1
psa02,psa34,-1
psa03,psa34,-1
psa04,psa34,-1
psa05,psa34,-1
psa06,psa34,-1
psa07,psa34,-1
psa08,psa34,-1
psa09,psa34,-1
psa10,psa34,-1
psa11,psa34,-1
psa12,psa34,-1
psa13,psa34,-1
psa14,psa34,-1
psa15,psa34,-1
psa16,psa34,-1
psa17,psa34,-1
psa18,psa34,-1
psa19,psa34,-1
psa20,psa34,-1
psa21,psa34,-1
psa22,psa34,-1
psa23,psa34,-1
psa24,psa34,-1
psa25,psa34,-1
psa26,psa34,-1
psa27,psa34,-1
psa28,psa34,-1
psa29,psa34,-1
psa30,psa34,-1
psa31,psa34,-1
psa32,psa34,-1
psa33,psa34,-1
psa01,psa35,-1
psa02,psa35,-1
psa03,psa35,-1
psa04,psa35,-1
psa05,psa35,-1
psa06,psa35,-1
psa07,psa35,-1
psa08,psa35,-1
psa09,psa35,-1
psa10,psa35,-1
psa11,psa35,-1
psa12,psa35,-1
psa13,psa35,-1
psa14,psa35,-1
psa15,psa35,-1
psa16,psa35,-1
psa17,psa35,-1
psa18,psa35,-1
psa19,psa35,-1
psa20,psa35,-1
psa21,psa35,-1
psa22,psa35,-1
psa23,psa35,-1
psa24,psa35,-1
psa25,psa35,-1
psa26,psa35,-1
psa27,psa35,-1
psa28,psa35,-1
psa29,psa35,-1
psa30,psa35,-1
psa31,psa35,-1
psa32,psa35,-1
psa33,psa35,-1
psa34,psa35,0
psa01,psa36,-1
psa02,psa36,-1
psa03,psa36,-1
psa04,psa36,-1
psa05,psa36,-1
psa06,psa36,-1
psa07,psa36,-1
psa08,psa36,-1
psa09,psa36,-1
psa10,psa36,-1
psa11,psa36,-1
psa12,psa36,-1
psa13,psa36,-1
psa14,psa36,-1
psa15,psa36,-1
psa16,psa36,-1
psa17,psa36,-1
psa18,psa36,-1
psa19,psa36,-1
psa20,psa36,-1
psa21,psa36,-1
psa22,psa36,-1
psa23,psa36,-1
psa24,psa36,-1
psa25,psa36,-1
psa26,psa36,-1
psa27,psa36,-1
psa28,psa36,-1
psa29,psa36,-1
psa30,psa36,-1
psa31,psa36,-1
psa32,psa36,-1
psa33,psa36,-1
psa34,psa36,0
psa35,psa36,0
psa01,psa37,-1
psa02,psa37,-1
psa03,psa37,-1
psa04,psa37,-1
psa05,psa37,-1
psa06,psa37,-1
psa07,psa37,-1
psa08,psa37,-1
psa09,psa37,-1
psa10,psa37,-1
psa11,psa37,-1
psa12,psa37,-1
psa13,psa37,-1
psa14,psa37,-1
psa15,psa37,-1
psa16,psa37,-1
psa17,psa37,-1
psa18,psa37,-1
psa19,psa37,-1
psa20,psa37,-1
psa21,psa37,-1
psa22,psa37,-1
psa23,psa37,-1
psa24,psa37,-1
psa25,psa37,-1
psa26,psa37,-1
psa27,psa37,-1
psa28,psa37,-1
psa29,psa37,-1
psa30,psa37,-1
psa31,psa37,-1
psa32,psa37,-1
psa33,psa37,-1
psa34,psa37,0
psa35,psa37,0
psa36,psa37,0
psa01,psa38,-1
psa02,psa38,-1
psa03,psa38,-1
psa04,psa38,-1
psa05,psa38,-1
psa06,psa38,-1
psa07,psa38,-1
psa08,psa38,-1
psa09,psa38,-1
psa10,psa38,-1
psa11,psa38,-1
psa12,psa38,-1
psa13,psa38,-1
psa14,psa38,-1
psa15,psa38,-1
psa16,psa38,-1
psa17,psa38,-1
psa18,psa38,-1
psa19,psa38,-1
psa20,psa38,-1
psa21,psa38,-1
psa22,psa38,-1
psa23,psa38,-1
psa24,psa38,-1
psa25,psa38,-1
psa26,psa38,-1
psa27,psa38,-1
psa28,psa38,-1
psa29,psa38,-1
psa30,psa38,-1
psa31,psa38,-1
psa32,psa38,-1
psa33,psa38,-1
psa34,psa38,0
psa35,psa38,0
psa36,psa38,0
psa37,psa38,0
psa01,psa39,-1
psa02,psa39,-1
psa03,psa39,-1
psa04,psa39,-1
psa05,psa39,-1
psa06,psa39,-1
psa07,psa39,-1
psa08,psa39,-1
psa09,psa39,-1
psa10,psa39,-1
psa11,psa39,-1
psa12,psa39,-1
psa13,psa39,-1
psa14,psa39,-1
psa15,psa39,-1
psa16,psa39,-1
psa17,psa39,-1
psa18,psa39,-1
psa19,psa39,-1
psa20,psa39,-1
psa21,psa39,-1
psa22,psa39,-1
psa23,psa39,-1
psa24,psa39,-1
psa25,psa39,-1
psa26,psa39,-1
psa27,psa39,-1
psa28,psa39,-1
psa29,psa39,-1
psa30,psa39,-1
psa31,psa39,-1
psa32,psa39,-1
psa33,psa39,-1
psa34,psa39,0
psa35,psa39,0
psa36,psa39,0
psa37,psa39,0
psa38,psa39,0
psa01,psa40,-1
psa02,psa40,-1
psa03,psa40,-1
psa04,psa40,-1
psa05,psa40,-1
psa06,psa40,-1
psa07,psa40,-1
psa08,psa40,-1
psa09,psa40,-1
psa10,psa40,-1
psa11,psa40,-1
psa12,psa40,-1
psa13,psa40,-1
psa14,psa40,-1
psa15,psa40,-1
psa16,psa40,-1
psa17,psa40,-1
psa18,psa40,-1
psa19,psa40,-1
psa20,psa40,-1
psa21,psa40,-1
psa22,psa40,-1
psa23,psa40,-1
psa24,psa40,-1
psa25,psa40,-1
psa26,psa40,-1
psa27,psa40,-1
psa28,psa40,-1
psa29,psa40,-1
psa30,psa40,-1
psa31,psa40,-1
psa32,psa40,-1
psa33,psa40,-1
psa34,psa40,0
psa35,psa40,0
psa36,psa40,0
psa37,psa40,0
psa38,psa40,0
psa39,psa40,0
psa01,psa41,-1
psa02,psa41,-1
psa03,psa41,-1
psa04,psa41,-1
psa05,psa41,-1
psa06,psa41,-1
psa07,psa41,-1
psa08,psa41,-1
psa09,psa41,-1
psa10,psa41,-1
psa11,psa41,-1
psa12,psa41,-1
psa13,psa41,-1
psa14,psa41,-1
psa15,psa41,-1
psa16,psa41,-1
psa17,psa41,-1
psa18,psa41,-1
psa19,psa41,-1
psa20,psa41,-1
psa21,psa41,-1
psa22,psa41,-1
psa23,psa41,-1
psa24,psa41,-1
psa25,psa41,-1
psa26,psa41,-1
psa27,psa41,-1
psa28,psa41,-1
psa29,psa41,-1
psa30,psa41,-1
psa31,psa41,-1
psa32,psa41,-1
psa33,psa41,-1
psa34,psa41,0
psa35,psa41,0
psa36,psa41,0
psa37,psa41,0
psa38,psa41,0
psa39,psa41,0
psa40,psa41,0
psa01,psa42,-1
psa02,psa42,-1
psa03,psa42,-1
psa04,psa42,-1
psa05,psa42,-1
psa06,psa42,-1
psa07,psa42,-1
psa08,psa42,-1
psa09,psa42,-1
psa10,psa42,-1
psa11,psa42,-1
psa12,psa42,-1
psa13,psa42,-1
psa14,psa42,-1
psa15,psa42,-1
psa16,psa42,-1
psa17,psa42,-1
psa18,psa42,-1
psa19,psa42,-1
psa20,psa42,-1
psa21,psa42,-1
psa22,psa42,-1
psa23,psa42,-1
psa24,psa42,-1
psa25,psa42,-1
psa26,psa42,-1
psa27,psa42,-1
psa28,psa42,-1
psa29,psa42,-1
psa30,psa42,-1
psa31,psa42,-1
psa32,psa42,-1
psa33,psa42,-1
psa34,psa42,0
psa35,psa42,0
psa36,psa42,0
psa37,psa42,0
psa38,psa42,0
psa39,psa42,0
psa40,psa42,0
psa41,psa42,0
psa01,psa43,-1
psa02,psa43,-1
psa03,psa43,-1
psa04,psa43,-1
psa05,psa43,-1
psa06,psa43,-1
psa07,psa43,-1
psa08,psa43,-1
psa09,psa43,-1
psa10,psa43,-1
psa11,psa43,-1
psa12,psa43,-1
psa13,psa43,-1
psa14,psa43,-1
psa15,psa43,-1
psa16,psa43,-1
psa17,psa43,-1
psa18,psa43,-1
psa19,psa43,-1
psa20,psa43,-1
psa21,psa43,-1
psa22,psa43,-1
psa23,psa43,-1
psa24,psa43,-1
psa25,psa43,-1
psa26,psa43,-1
psa27,psa43,-1
psa28,psa43,-1
psa29,psa43,-1
psa30,psa43,-1
psa31,psa43,-1
psa32,psa43,-1
psa33,psa43,-1
psa34,psa43,0
psa35,psa43,0
psa36,psa43,0
psa37,psa43,0
psa38,psa43,0
psa39,psa43,0
psa40,psa43,0
psa41,psa43,0
psa42,psa43,0
psa01,psa44,-1
psa02,psa44,-1
psa03,psa44,-1
psa04,psa44,-1
psa05,psa44,-1
psa06,psa44,-1
psa07,psa44,-1
psa08,psa44,-1
psa09,psa44,-1
psa10,psa44,-1
psa11,psa44,-1
psa12,psa44,-1
psa13,psa44,-1
psa14,psa44,-1
psa15,psa44,-1
psa16,psa44,-1
psa17,psa44,-1
psa18,psa44,-1
psa19,psa44,-1
psa20,psa44,-1
psa21,psa44,-1
psa22,psa44,-1
psa23,psa44,-1
psa24,psa44,-1
psa25,psa44,-1
psa26,psa44,-1
psa27,psa44,-1
psa28,psa44,-1
psa29,psa44,-1
psa30,psa44,-1
psa31,psa44,-1
psa32,psa44,-1
psa33,psa44,-1
psa34,psa44,0
psa35,psa44,0
psa36,psa44,0
psa37,psa44,0
psa38,psa44,0
psa39,psa44,0
psa40,psa44,0
psa41,psa44,0
psa42,psa44,0
psa43,psa44,0
psa01,psa45,-1
psa02,psa45,-1
psa03,psa45,-1
psa04,psa45,-1
psa05,psa45,-1
psa06,psa45,-1
psa07,psa45,-1
psa08,psa45,-1
psa09,psa45,-1
psa10,psa45,-1
psa11,psa45,-1
psa12,psa45,-1
psa13,psa45,-1
psa14,psa45,-1
psa15,psa45,-1
psa16,psa45,-1
psa17,psa45,-1
psa18,psa45,-1
psa19,psa45,-1
psa20,psa45,-1
psa21,psa45,-1
psa22,psa45,-1
psa23,psa45,-1
psa24,psa45,-1
psa25,psa45,-1
psa26,psa45,-1
psa27,psa45,-1
psa28,psa45,-1
psa29,psa45,-1
psa30,psa45,-1
psa31,psa45,-1
psa32,psa45,-1
psa33,psa45,-1
psa34,psa45,0
psa35,psa45,0
psa36,psa45,0
psa37,psa45,0
psa38,psa45,0
psa39,psa45,0
psa40,psa45,0
psa41,psa45,0
psa42,psa45,0
psa43,psa45,0
psa44,psa45,0
psa01,psa46,-1
psa02,psa46,-1
psa03,psa46,-1
psa04,psa46,-1
psa05,psa46,-1
psa06,psa46,-1
psa07,psa46,-1
psa08,psa46,-1
psa09,psa46,-1
psa10,psa46,-1
psa11,psa46,-1
psa12,psa46,-1
psa13,psa46,-1
psa14,psa46,-1
psa15,psa46,-1
psa16,psa46,-1
psa17,psa46,-1
psa18,psa46,-1
psa19,psa46,-1
psa20,psa46,-1
psa21,psa46,-1
psa22,psa46,-1
psa23,psa46,-1
psa24,psa46,-1
psa25,psa46,-1
psa26,psa46,-1
psa27,psa46,-1
psa28,psa46,-1
psa29,psa46,-1
psa30,psa46,-1
psa31,psa46,-1
psa32,psa46,-1
psa33,psa46,-1
psa34,psa46,0
psa35,psa46,0
psa36,psa46,0
psa37,psa46,0
psa38,psa46,0
psa39,psa46,0
psa40,psa46,0
psa41,psa46,0
psa42,psa46,0
psa43,psa46,0
psa44,psa46,0
psa45,psa46,0
psa01,psa47,-1
psa02,psa47,-1
psa03,psa47,-1
psa04,psa47,-1
psa05,psa47,-1
psa06,psa47,-1
psa07,psa47,-1
psa08,psa47,-1
psa09,psa47,-1
psa10,psa47,-1
psa11,psa47,-1
psa12,psa47,-1
psa13,psa47,-1
psa14,psa47,-1
psa15,psa47,-1
psa16,psa47,-1
psa17,psa47,-1
psa18,psa47,-1
psa19,psa47,-1
psa20,psa47,-1
psa21,psa47,-1
psa22,psa47,-1
psa23,psa47,-1
psa24,psa47,-1
psa25,psa47,-1
psa26,psa47,-1
psa27,psa47,-1
psa28,psa47,-1
psa29,psa47,-1
psa30,psa47,-1
psa31,psa47,-1
psa32,psa47,-1
psa33,psa47,-1
psa34,psa47,0
psa35,psa47,0
psa36,psa47,0
psa37,psa47,0
psa38,psa47,0
psa39,psa47,0
psa40,psa47,0
psa41,psa47,0
psa42,psa47,0
psa43,psa47,0
psa44,psa47,0
psa45,psa47,0
psa46,psa47,0
psa01,psa48,-1
psa02,psa48,-1
psa03,psa48,-1
psa04,psa48,-1
psa05,psa48,-1
psa06,psa48,-1
psa07,psa48,-1
psa08,psa48,-1
psa09,psa48,-1
psa10,psa48,-1
psa11,psa48,-1
psa12,psa48,-1
psa13,psa48,-1
psa14,psa48,-1
psa15,psa48,-1
psa16,psa48,-1
psa17,psa48,-1
psa18,psa48,-1
psa19,psa48,-1
psa20,psa48,-1
psa21,psa48,-1
psa22,psa48,-1
psa23,psa48,-1
psa24,psa48,-1
psa25,psa48,-1
psa26,psa48,-1
psa27,psa48,-1
psa28,psa48,-1
psa29,psa48,-1
psa30,psa48,-1
psa31,psa48,-1
psa32,psa48,-1
psa33,psa48,-1
psa34,psa48,0
psa35,psa48,0
psa36,psa48,0
psa37,psa48,0
psa38,psa48,0
psa39,psa48,0
psa40,psa48,0
psa41,psa48,0
psa42,psa48,0
psa43,psa48,0
psa44,psa48,0
psa45,psa48,0
psa46,psa48,0
psa47,psa48,0
psa01,psa49,-1
psa02,psa49,-1
psa03,psa49,-1
psa04,psa49,-1
psa05,psa49,-1
psa06,psa49,-1
psa07,psa49,-1
psa08,psa49,-1
psa09,psa49,-1
psa10,psa49,-1
psa11,psa49,-1
psa12,psa49,-1
psa13,psa49,-1
psa14,psa49,-1
psa15,psa49,-1
psa16,psa49,-1
psa17,psa49,-1
psa18,psa49,-1
psa19,psa49,-1
psa20,psa49,-1
psa21,psa49,-1
psa22,psa49,-1
psa23,psa49,-1
psa24,psa49,-1
psa25,psa49,-1
psa26,psa49,-1
psa27,psa49,-1
psa28,psa49,-1
psa29,psa49,-1
psa30,psa49,-1
psa31,psa49,-1
psa32,psa49,-1
psa33,psa49,-1
psa34,psa49,0
psa35,psa49,0
psa36,psa49,0
psa37,psa49,0
psa38,psa49,0
psa39,psa49,0
psa40,psa49,0
psa41,psa49,0
psa42,psa49,0
psa43,psa49,0
psa44,psa49,0
psa45,psa49,0
psa46,psa49,0
psa47,psa49,0
psa48,psa49,0
psa01,psa50,-1
psa02,psa50,-1
psa03,psa50,-1
psa04,psa50,-1
psa05,psa50,-1
psa06,psa50,-1
psa07,psa50,-1
psa08,psa50,-1
psa09,psa50,-1
psa10,psa50,-1
psa11,psa50,-1
psa12,psa50,-1
psa13,psa50,-1
psa14,psa50,-1
psa15,psa50,-1
psa16,psa50,-1
psa17,psa50,-1
psa18,psa50,-1
psa19,psa50,-1
psa20,psa50,-1
psa21,psa50,-1
psa22,psa50,-1
psa23,psa50,-1
psa24,psa50,-1
psa25,psa50,-1
psa26,psa50,-1
psa27,psa50,-1
psa28,psa50,-1
psa29,psa50,-1
psa30,psa50,-1
psa31,psa50,-1
psa32,psa50,-1
psa33,psa50,-1
psa34,psa50,0
psa35,psa50,0
psa36,psa50,0
psa37,psa50,0
psa38,psa50,0
psa39,psa50,0
psa40,psa50,0
psa41,psa50,0
psa42,psa50,0
psa43,psa50,0
psa44,psa50,0
psa45,psa50,0
psa46,psa50,0
psa47,psa50,0
psa48,psa50,0
psa49,psa50,0
psa01,psa51,-1
psa02,psa51,-1
psa03,psa51,-1
psa04,psa51,-1
psa05,psa51,-1
psa06,psa51,-1
psa07,psa51,-1
psa08,psa51,-1
psa09,psa51,-1
psa10,psa51,-1
psa11,psa51,-1
psa12,psa51,-1
psa13,psa51,-1
psa14,psa51,-1
psa15,psa51,-1
psa16,psa51,-1
psa17,psa51,-1
psa18,psa51,-1
psa19,psa51,-1
psa20,psa51,-1
psa21,psa51,-1
psa22,psa51,-1
psa23,psa51,-1
psa24,psa51,-1
psa25,psa51,-1
psa26,psa51,-1
psa27,psa51,-1
psa28,psa51,-1
psa29,psa51,-1
psa30,psa51,-1
psa31,psa51,-1
psa32,psa51,-1
psa33,psa51,-1
psa34,psa51,0
psa35,psa51,0
psa36,psa51,0
psa37,psa51,0
psa38,psa51,0
psa39,psa51,0
psa40,psa51,0
psa41,psa51,0
psa42,psa51,0
psa43,psa51,0
psa44,psa51,0
psa45,psa51,0
psa46,psa51,0
psa47,psa51,0
psa48,psa51,0
psa49,psa51,0
psa50,psa51,0
psa01,psa52,-1
psa02,psa52,-1
psa03,psa52,-1
psa04,psa52,-1
psa05,psa52,-1
psa06,psa52,-1
psa07,psa52,-1
psa08,psa52,-1
psa09,psa52,-1
psa10,psa52,-1
psa11,psa52,-1
psa12,psa52,-1
psa13,psa52,-1
psa14,psa52,-1
psa15,psa52,-1
psa16,psa52,-1
psa17,psa52,-1
