FO8BsF6mXaw,xVyhTmihBtg,1
_tlnYH1gyuA,2oGJrufm_4w,1
_tlnYH1gyuA,qNmzeI9lk_4,1
_tlnYH1gyuA,Z_-hWZetOS0,1
_tlnYH1gyuA,Ohq4fbIkPiA,0
_tlnYH1gyuA,ZhtGl9JmxR4,1
_tlnYH1gyuA,ZAsBiDXRQdM,1
_tlnYH1gyuA,_DUSWE8qbgA,1
_tlnYH1gyuA,t3LtPjj3C84,0
_tlnYH1gyuA,vNC-T_y0RVU,0
_tlnYH1gyuA,73tAER-jzm8,0
_tlnYH1gyuA,p3vJq7HNoJI,1
_tlnYH1gyuA,xVyhTmihBtg,1
2oGJrufm_4w,qNmzeI9lk_4,-1
2oGJrufm_4w,Z_-hWZetOS0,-1
2oGJrufm_4w,Ohq4fbIkPiA,0
2oGJrufm_4w,ZhtGl9JmxR4,-1
2oGJrufm_4w,ZAsBiDXRQdM,0
2oGJrufm_4w,_DUSWE8qbgA,-1
2oGJrufm_4w,t3LtPjj3C84,-1
2oGJrufm_4w,vNC-T_y0RVU,-1
2oGJrufm_4w,73tAER-jzm8,-1
2oGJrufm_4w,p3vJq7HNoJI,-1
2oGJrufm_4w,xVyhTmihBtg,-1
qNmzeI9lk_4,Z_-hWZetOS0,0
qNmzeI9lk_4,Ohq4fbIkPiA,-1
qNmzeI9lk_4,ZhtGl9JmxR4,-1
qNmzeI9lk_4,ZAsBiDXRQdM,0
qNmzeI9lk_4,_DUSWE8qbgA,-1
qNmzeI9lk_4,t3LtPjj3C84,-1
qNmzeI9lk_4,vNC-T_y0RVU,-1
qNmzeI9lk_4,73tAER-jzm8,-1
qNmzeI9lk_4,p3vJq7HNoJI,-1
qNmzeI9lk_4,xVyhTmihBtg,-1
Z_-hWZetOS0,Ohq4fbIkPiA,-1
Z_-hWZetOS0,ZhtGl9JmxR4,0
Z_-hWZetOS0,ZAsBiDXRQdM,0
Z_-hWZetOS0,_DUSWE8qbgA,-1
Z_-hWZetOS0,t3LtPjj3C84,-1
Z_-hWZetOS0,vNC-T_y0RVU,-1
Z_-hWZetOS0,73tAER-jzm8,-1
Z_-hWZetOS0,p3vJq7HNoJI,-1
Z_-hWZetOS0,xVyhTmihBtg,-1
Ohq4fbIkPiA,ZhtGl9JmxR4,1
Ohq4fbIkPiA,ZAsBiDXRQdM,1
Ohq4fbIkPiA,_DUSWE8qbgA,1
Ohq4fbIkPiA,t3LtPjj3C84,-1
Ohq4fbIkPiA,vNC-T_y0RVU,-1
Ohq4fbIkPiA,73tAER-jzm8,-1
Ohq4fbIkPiA,p3vJq7HNoJI,0
Ohq4fbIkPiA,xVyhTmihBtg,1
ZhtGl9JmxR4,ZAsBiDXRQdM,0
ZhtGl9JmxR4,_DUSWE8qbgA,-1
ZhtGl9JmxR4,t3LtPjj3C84,-1
ZhtGl9JmxR4,vNC-T_y0RVU,-1
ZhtGl9JmxR4,73tAER-jzm8,-1
ZhtGl9JmxR4,p3vJq7HNoJI,-1
ZhtGl9JmxR4,xVyhTmihBtg,0
ZAsBiDXRQdM,_DUSWE8qbgA,-1
ZAsBiDXRQdM,t3LtPjj3C84,-1
ZAsBiDXRQdM,vNC-T_y0RVU,-1
ZAsBiDXRQdM,73tAER-jzm8,-1
ZAsBiDXRQdM,p3vJq7HNoJI,-1
ZAsBiDXRQdM,xVyhTmihBtg,0
_DUSWE8qbgA,t3LtPjj3C84,-1
_DUSWE8qbgA,vNC-T_y0RVU,-1
_DUSWE8qbgA,73tAER-jzm8,-1
_DUSWE8qbgA,p3vJq7HNoJI,0
_DUSWE8qbgA,xVyhTmihBtg,0
t3LtPjj3C84,vNC-T_y0RVU,0
t3LtPjj3C84,73tAER-jzm8,0
t3LtPjj3C84,p3vJq7HNoJI,1
t3LtPjj3C84,xVyhTmihBtg,1
vNC-T_y0RVU,73tAER-jzm8,-1
vNC-T_y0RVU,p3vJq7HNoJI,1
vNC-T_y0RVU,xVyhTmihBtg,1
73tAER-jzm8,p3vJq7HNoJI,1
73tAER-jzm8,xVyhTmihBtg,1
p3vJq7HNoJI,xVyhTmihBtg,0
