5gsmpNlNwQ4,LSdRSXReAdM,-1
5gsmpNlNwQ4,FO8BsF6mXaw,-1
5gsmpNlNwQ4,m5UkT97b4LY,1
5gsmpNlNwQ4,hpfWd31CiGo,-1
5gsmpNlNwQ4,FK4b9aEDj8A,-1
5gsmpNlNwQ4,Ohq4fbIkPiA,-1
5gsmpNlNwQ4,ZhtGl9JmxR4,0
5gsmpNlNwQ4,ZAsBiDXRQdM,0
5gsmpNlNwQ4,_DUSWE8qbgA,-1
5gsmpNlNwQ4,t3LtPjj3C84,-1
5gsmpNlNwQ4,73tAER-jzm8,-1
5gsmpNlNwQ4,wmm-spjr-CE,-1
5gsmpNlNwQ4,fWlj4ayqxOc,0
BSXV1crkcKc,IkyJa7spXe8,1
BSXV1crkcKc,LSdRSXReAdM,0
BSXV1crkcKc,FO8BsF6mXaw,0
BSXV1crkcKc,m5UkT97b4LY,1
BSXV1crkcKc,hpfWd31CiGo,0
BSXV1crkcKc,FK4b9aEDj8A,1
BSXV1crkcKc,Ohq4fbIkPiA,0
BSXV1crkcKc,ZhtGl9JmxR4,1
BSXV1crkcKc,ZAsBiDXRQdM,1
BSXV1crkcKc,_DUSWE8qbgA,1
BSXV1crkcKc,t3LtPjj3C84,0
BSXV1crkcKc,73tAER-jzm8,0
BSXV1crkcKc,wmm-spjr-CE,1
BSXV1crkcKc,fWlj4ayqxOc,1
IkyJa7spXe8,LSdRSXReAdM,0
IkyJa7spXe8,FO8BsF6mXaw,-1
IkyJa7spXe8,m5UkT97b4LY,1
IkyJa7spXe8,hpfWd31CiGo,-1
IkyJa7spXe8,FK4b9aEDj8A,0
IkyJa7spXe8,Ohq4fbIkPiA,0
IkyJa7spXe8,ZhtGl9JmxR4,1
IkyJa7spXe8,ZAsBiDXRQdM,1
IkyJa7spXe8,_DUSWE8qbgA,0
IkyJa7spXe8,t3LtPjj3C84,-1
IkyJa7spXe8,73tAER-jzm8,-1
IkyJa7spXe8,wmm-spjr-CE,-1
IkyJa7spXe8,fWlj4ayqxOc,1
LSdRSXReAdM,FO8BsF6mXaw,-1
LSdRSXReAdM,m5UkT97b4LY,1
LSdRSXReAdM,hpfWd31CiGo,-1
LSdRSXReAdM,FK4b9aEDj8A,0
LSdRSXReAdM,Ohq4fbIkPiA,-1
LSdRSXReAdM,ZhtGl9JmxR4,1
LSdRSXReAdM,ZAsBiDXRQdM,1
LSdRSXReAdM,_DUSWE8qbgA,0
LSdRSXReAdM,t3LtPjj3C84,-1
LSdRSXReAdM,73tAER-jzm8,-1
LSdRSXReAdM,wmm-spjr-CE,-1
LSdRSXReAdM,fWlj4ayqxOc,1
FO8BsF6mXaw,m5UkT97b4LY,1
FO8BsF6mXaw,hpfWd31CiGo,-1
FO8BsF6mXaw,FK4b9aEDj8A,0
FO8BsF6mXaw,Ohq4fbIkPiA,-1
FO8BsF6mXaw,ZhtGl9JmxR4,1
FO8BsF6mXaw,ZAsBiDXRQdM,1
FO8BsF6mXaw,_DUSWE8qbgA,0
FO8BsF6mXaw,t3LtPjj3C84,-1
FO8BsF6mXaw,73tAER-jzm8,0
FO8BsF6mXaw,wmm-spjr-CE,0
FO8BsF6mXaw,fWlj4ayqxOc,1
m5UkT97b4LY,hpfWd31CiGo,-1
m5UkT97b4LY,FK4b9aEDj8A,0
m5UkT97b4LY,Ohq4fbIkPiA,0
m5UkT97b4LY,ZhtGl9JmxR4,1
m5UkT97b4LY,ZAsBiDXRQdM,0
m5UkT97b4LY,_DUSWE8qbgA,0
m5UkT97b4LY,t3LtPjj3C84,-1
m5UkT97b4LY,73tAER-jzm8,-1
m5UkT97b4LY,wmm-spjr-CE,-1
m5UkT97b4LY,fWlj4ayqxOc,0
hpfWd31CiGo,FK4b9aEDj8A,1
hpfWd31CiGo,Ohq4fbIkPiA,1
hpfWd31CiGo,ZhtGl9JmxR4,1
hpfWd31CiGo,ZAsBiDXRQdM,1
hpfWd31CiGo,_DUSWE8qbgA,1
hpfWd31CiGo,t3LtPjj3C84,-1
hpfWd31CiGo,73tAER-jzm8,-1
hpfWd31CiGo,wmm-spjr-CE,0
hpfWd31CiGo,fWlj4ayqxOc,1
FK4b9aEDj8A,Ohq4fbIkPiA,0
FK4b9aEDj8A,ZhtGl9JmxR4,1
FK4b9aEDj8A,ZAsBiDXRQdM,1
FK4b9aEDj8A,_DUSWE8qbgA,1
FK4b9aEDj8A,t3LtPjj3C84,-1
FK4b9aEDj8A,73tAER-jzm8,-1
FK4b9aEDj8A,wmm-spjr-CE,0
FK4b9aEDj8A,fWlj4ayqxOc,1
Ohq4fbIkPiA,ZhtGl9JmxR4,1
Ohq4fbIkPiA,ZAsBiDXRQdM,1
Ohq4fbIkPiA,_DUSWE8qbgA,1
Ohq4fbIkPiA,t3LtPjj3C84,-1
Ohq4fbIkPiA,73tAER-jzm8,-1
Ohq4fbIkPiA,wmm-spjr-CE,0
Ohq4fbIkPiA,fWlj4ayqxOc,1
ZhtGl9JmxR4,ZAsBiDXRQdM,0
ZhtGl9JmxR4,_DUSWE8qbgA,-1
ZhtGl9JmxR4,t3LtPjj3C84,-1
ZhtGl9JmxR4,73tAER-jzm8,-1
ZhtGl9JmxR4,wmm-spjr-CE,-1
ZhtGl9JmxR4,fWlj4ayqxOc,0
ZAsBiDXRQdM,_DUSWE8qbgA,-1
ZAsBiDXRQdM,t3LtPjj3C84,-1
ZAsBiDXRQdM,73tAER-jzm8,-1
ZAsBiDXRQdM,wmm-spjr-CE,-1
ZAsBiDXRQdM,fWlj4ayqxOc,0
_DUSWE8qbgA,t3LtPjj3C84,-1
_DUSWE8qbgA,73tAER-jzm8,-1
_DUSWE8qbgA,wmm-spjr-CE,0
_DUSWE8qbgA,fWlj4ayqxOc,0
t3LtPjj3C84,73tAER-jzm8,0
t3LtPjj3C84,wmm-spjr-CE,1
t3LtPjj3C84,fWlj4ayqxOc,1
73tAER-jzm8,wmm-spjr-CE,1
73tAER-jzm8,fWlj4ayqxOc,1
wmm-spjr-CE,fWlj4ayqxOc,1
