id1,id2,label
N6ei3xMoD4k,SwQdLGQf4QM,X
N6ei3xMoD4k,LSdRSXReAdM,X
N6ei3xMoD4k,FO8BsF6mXaw,X
N6ei3xMoD4k,_tlnYH1gyuA,X
N6ei3xMoD4k,2oGJrufm_4w,X
N6ei3xMoD4k,m5UkT97b4LY,X
N6ei3xMoD4k,qNmzeI9lk_4,X
N6ei3xMoD4k,Z_-hWZetOS0,X
N6ei3xMoD4k,hpfWd31CiGo,X
N6ei3xMoD4k,FK4b9aEDj8A,X
N6ei3xMoD4k,Ohq4fbIkPiA,X
N6ei3xMoD4k,ZhtGl9JmxR4,X
N6ei3xMoD4k,ZAsBiDXRQdM,X
N6ei3xMoD4k,_DUSWE8qbgA,X
N6ei3xMoD4k,t3LtPjj3C84,X
N6ei3xMoD4k,vNC-T_y0RVU,X
N6ei3xMoD4k,73tAER-jzm8,X
N6ei3xMoD4k,wmm-spjr-CE,X
N6ei3xMoD4k,p3vJq7HNoJI,X
N6ei3xMoD4k,xVyhTmihBtg,X
N6ei3xMoD4k,fWlj4ayqxOc,X
KtjdZKrl-j8,C0dk7_60eHU,X
KtjdZKrl-j8,5gsmpNlNwQ4,X
KtjdZKrl-j8,BSXV1crkcKc,X
KtjdZKrl-j8,IkyJa7spXe8,X
KtjdZKrl-j8,_a1AgqemdVE,X
KtjdZKrl-j8,SwQdLGQf4QM,X
KtjdZKrl-j8,LSdRSXReAdM,X
KtjdZKrl-j8,FO8BsF6mXaw,X
KtjdZKrl-j8,_tlnYH1gyuA,X
KtjdZKrl-j8,2oGJrufm_4w,X
KtjdZKrl-j8,m5UkT97b4LY,X
KtjdZKrl-j8,qNmzeI9lk_4,X
KtjdZKrl-j8,Z_-hWZetOS0,X
KtjdZKrl-j8,hpfWd31CiGo,X
KtjdZKrl-j8,FK4b9aEDj8A,X
KtjdZKrl-j8,Ohq4fbIkPiA,X
KtjdZKrl-j8,ZhtGl9JmxR4,X
KtjdZKrl-j8,ZAsBiDXRQdM,X
KtjdZKrl-j8,_DUSWE8qbgA,X
KtjdZKrl-j8,t3LtPjj3C84,X
KtjdZKrl-j8,vNC-T_y0RVU,X
KtjdZKrl-j8,73tAER-jzm8,X
KtjdZKrl-j8,wmm-spjr-CE,X
KtjdZKrl-j8,p3vJq7HNoJI,X
KtjdZKrl-j8,xVyhTmihBtg,X
KtjdZKrl-j8,fWlj4ayqxOc,X
C0dk7_60eHU,5gsmpNlNwQ4,X
C0dk7_60eHU,BSXV1crkcKc,X
C0dk7_60eHU,IkyJa7spXe8,X
C0dk7_60eHU,_a1AgqemdVE,X
C0dk7_60eHU,SwQdLGQf4QM,X
C0dk7_60eHU,LSdRSXReAdM,X
C0dk7_60eHU,FO8BsF6mXaw,X
C0dk7_60eHU,_tlnYH1gyuA,X
C0dk7_60eHU,2oGJrufm_4w,X
C0dk7_60eHU,m5UkT97b4LY,X
C0dk7_60eHU,qNmzeI9lk_4,X
C0dk7_60eHU,Z_-hWZetOS0,X
C0dk7_60eHU,hpfWd31CiGo,X
C0dk7_60eHU,FK4b9aEDj8A,X
C0dk7_60eHU,Ohq4fbIkPiA,X
C0dk7_60eHU,ZhtGl9JmxR4,X
C0dk7_60eHU,ZAsBiDXRQdM,X
C0dk7_60eHU,_DUSWE8qbgA,X
C0dk7_60eHU,t3LtPjj3C84,X
C0dk7_60eHU,vNC-T_y0RVU,X
C0dk7_60eHU,73tAER-jzm8,X
C0dk7_60eHU,wmm-spjr-CE,X
C0dk7_60eHU,p3vJq7HNoJI,X
C0dk7_60eHU,xVyhTmihBtg,X
C0dk7_60eHU,fWlj4ayqxOc,X
5gsmpNlNwQ4,BSXV1crkcKc,X
5gsmpNlNwQ4,IkyJa7spXe8,X
5gsmpNlNwQ4,_a1AgqemdVE,X
5gsmpNlNwQ4,SwQdLGQf4QM,X
5gsmpNlNwQ4,LSdRSXReAdM,X
5gsmpNlNwQ4,FO8BsF6mXaw,X
5gsmpNlNwQ4,_tlnYH1gyuA,X
5gsmpNlNwQ4,2oGJrufm_4w,X
5gsmpNlNwQ4,m5UkT97b4LY,X
5gsmpNlNwQ4,qNmzeI9lk_4,X
5gsmpNlNwQ4,Z_-hWZetOS0,0
5gsmpNlNwQ4,hpfWd31CiGo,-1
5gsmpNlNwQ4,FK4b9aEDj8A,-1
5gsmpNlNwQ4,Ohq4fbIkPiA,-1
5gsmpNlNwQ4,ZhtGl9JmxR4,0
5gsmpNlNwQ4,ZAsBiDXRQdM,0
5gsmpNlNwQ4,_DUSWE8qbgA,-1
5gsmpNlNwQ4,t3LtPjj3C84,-1
5gsmpNlNwQ4,vNC-T_y0RVU,-1
5gsmpNlNwQ4,73tAER-jzm8,-1
5gsmpNlNwQ4,wmm-spjr-CE,-1
5gsmpNlNwQ4,p3vJq7HNoJI,-1
5gsmpNlNwQ4,xVyhTmihBtg,0
5gsmpNlNwQ4,fWlj4ayqxOc,0
BSXV1crkcKc,IkyJa7spXe8,X
BSXV1crkcKc,_a1AgqemdVE,X
BSXV1crkcKc,SwQdLGQf4QM,X
BSXV1crkcKc,LSdRSXReAdM,X
BSXV1crkcKc,FO8BsF6mXaw,X
BSXV1crkcKc,_tlnYH1gyuA,X
BSXV1crkcKc,2oGJrufm_4w,X
BSXV1crkcKc,m5UkT97b4LY,X
BSXV1crkcKc,qNmzeI9lk_4,X
BSXV1crkcKc,Z_-hWZetOS0,X
BSXV1crkcKc,hpfWd31CiGo,X
BSXV1crkcKc,FK4b9aEDj8A,X
BSXV1crkcKc,Ohq4fbIkPiA,X
BSXV1crkcKc,ZhtGl9JmxR4,X
BSXV1crkcKc,ZAsBiDXRQdM,X
BSXV1crkcKc,_DUSWE8qbgA,X
BSXV1crkcKc,t3LtPjj3C84,X
BSXV1crkcKc,vNC-T_y0RVU,X
BSXV1crkcKc,73tAER-jzm8,X
BSXV1crkcKc,wmm-spjr-CE,X
BSXV1crkcKc,p3vJq7HNoJI,X
BSXV1crkcKc,xVyhTmihBtg,X
BSXV1crkcKc,fWlj4ayqxOc,X
IkyJa7spXe8,_a1AgqemdVE,X
IkyJa7spXe8,SwQdLGQf4QM,X
IkyJa7spXe8,LSdRSXReAdM,X
IkyJa7spXe8,FO8BsF6mXaw,X
IkyJa7spXe8,_tlnYH1gyuA,X
IkyJa7spXe8,2oGJrufm_4w,X
IkyJa7spXe8,m5UkT97b4LY,X
IkyJa7spXe8,qNmzeI9lk_4,X
IkyJa7spXe8,Z_-hWZetOS0,X
IkyJa7spXe8,hpfWd31CiGo,X
IkyJa7spXe8,FK4b9aEDj8A,X
IkyJa7spXe8,Ohq4fbIkPiA,X
IkyJa7spXe8,ZhtGl9JmxR4,X
IkyJa7spXe8,ZAsBiDXRQdM,X
IkyJa7spXe8,_DUSWE8qbgA,X
IkyJa7spXe8,t3LtPjj3C84,X
IkyJa7spXe8,vNC-T_y0RVU,X
IkyJa7spXe8,73tAER-jzm8,X
IkyJa7spXe8,wmm-spjr-CE,X
IkyJa7spXe8,p3vJq7HNoJI,X
IkyJa7spXe8,xVyhTmihBtg,X
IkyJa7spXe8,fWlj4ayqxOc,X
_a1AgqemdVE,SwQdLGQf4QM,X
_a1AgqemdVE,LSdRSXReAdM,X
_a1AgqemdVE,FO8BsF6mXaw,X
_a1AgqemdVE,_tlnYH1gyuA,X
_a1AgqemdVE,2oGJrufm_4w,X
_a1AgqemdVE,m5UkT97b4LY,X
_a1AgqemdVE,qNmzeI9lk_4,X
_a1AgqemdVE,Z_-hWZetOS0,X
_a1AgqemdVE,hpfWd31CiGo,X
_a1AgqemdVE,FK4b9aEDj8A,X
_a1AgqemdVE,Ohq4fbIkPiA,X
_a1AgqemdVE,ZhtGl9JmxR4,X
_a1AgqemdVE,ZAsBiDXRQdM,X
_a1AgqemdVE,_DUSWE8qbgA,X
_a1AgqemdVE,t3LtPjj3C84,X
_a1AgqemdVE,vNC-T_y0RVU,X
_a1AgqemdVE,73tAER-jzm8,X
_a1AgqemdVE,wmm-spjr-CE,X
_a1AgqemdVE,p3vJq7HNoJI,X
_a1AgqemdVE,xVyhTmihBtg,X
_a1AgqemdVE,fWlj4ayqxOc,X
SwQdLGQf4QM,LSdRSXReAdM,X
SwQdLGQf4QM,FO8BsF6mXaw,X
SwQdLGQf4QM,_tlnYH1gyuA,X
SwQdLGQf4QM,2oGJrufm_4w,X
SwQdLGQf4QM,m5UkT97b4LY,X
SwQdLGQf4QM,qNmzeI9lk_4,X
SwQdLGQf4QM,Z_-hWZetOS0,X
SwQdLGQf4QM,hpfWd31CiGo,X
SwQdLGQf4QM,FK4b9aEDj8A,X
SwQdLGQf4QM,Ohq4fbIkPiA,X
SwQdLGQf4QM,ZhtGl9JmxR4,X
SwQdLGQf4QM,ZAsBiDXRQdM,X
SwQdLGQf4QM,_DUSWE8qbgA,X
SwQdLGQf4QM,t3LtPjj3C84,X
SwQdLGQf4QM,vNC-T_y0RVU,X
SwQdLGQf4QM,73tAER-jzm8,X
SwQdLGQf4QM,wmm-spjr-CE,X
SwQdLGQf4QM,p3vJq7HNoJI,X
SwQdLGQf4QM,xVyhTmihBtg,X
SwQdLGQf4QM,fWlj4ayqxOc,X
LSdRSXReAdM,FO8BsF6mXaw,X
LSdRSXReAdM,_tlnYH1gyuA,X
LSdRSXReAdM,2oGJrufm_4w,X
LSdRSXReAdM,m5UkT97b4LY,X
LSdRSXReAdM,qNmzeI9lk_4,X
LSdRSXReAdM,Z_-hWZetOS0,X
LSdRSXReAdM,hpfWd31CiGo,X
LSdRSXReAdM,FK4b9aEDj8A,X
LSdRSXReAdM,Ohq4fbIkPiA,X
LSdRSXReAdM,ZhtGl9JmxR4,X
LSdRSXReAdM,ZAsBiDXRQdM,X
LSdRSXReAdM,_DUSWE8qbgA,X
LSdRSXReAdM,t3LtPjj3C84,X
LSdRSXReAdM,vNC-T_y0RVU,X
LSdRSXReAdM,73tAER-jzm8,X
LSdRSXReAdM,wmm-spjr-CE,X
LSdRSXReAdM,p3vJq7HNoJI,X
LSdRSXReAdM,xVyhTmihBtg,X
LSdRSXReAdM,fWlj4ayqxOc,X
FO8BsF6mXaw,_tlnYH1gyuA,X
FO8BsF6mXaw,2oGJrufm_4w,X
FO8BsF6mXaw,m5UkT97b4LY,X
FO8BsF6mXaw,qNmzeI9lk_4,X
FO8BsF6mXaw,Z_-hWZetOS0,X
FO8BsF6mXaw,hpfWd31CiGo,X
FO8BsF6mXaw,FK4b9aEDj8A,X
FO8BsF6mXaw,Ohq4fbIkPiA,X
FO8BsF6mXaw,ZhtGl9JmxR4,X
FO8BsF6mXaw,ZAsBiDXRQdM,X
FO8BsF6mXaw,_DUSWE8qbgA,X
FO8BsF6mXaw,t3LtPjj3C84,X
FO8BsF6mXaw,vNC-T_y0RVU,X
FO8BsF6mXaw,73tAER-jzm8,X
FO8BsF6mXaw,wmm-spjr-CE,X
FO8BsF6mXaw,p3vJq7HNoJI,X
FO8BsF6mXaw,xVyhTmihBtg,X
FO8BsF6mXaw,fWlj4ayqxOc,X
_tlnYH1gyuA,2oGJrufm_4w,X
_tlnYH1gyuA,m5UkT97b4LY,X
_tlnYH1gyuA,qNmzeI9lk_4,X
_tlnYH1gyuA,Z_-hWZetOS0,X
_tlnYH1gyuA,hpfWd31CiGo,X
_tlnYH1gyuA,FK4b9aEDj8A,X
_tlnYH1gyuA,Ohq4fbIkPiA,X
_tlnYH1gyuA,ZhtGl9JmxR4,X
_tlnYH1gyuA,ZAsBiDXRQdM,1
_tlnYH1gyuA,_DUSWE8qbgA,1
_tlnYH1gyuA,t3LtPjj3C84,0
_tlnYH1gyuA,vNC-T_y0RVU,0
_tlnYH1gyuA,73tAER-jzm8,0
_tlnYH1gyuA,wmm-spjr-CE,1
_tlnYH1gyuA,p3vJq7HNoJI,1
_tlnYH1gyuA,xVyhTmihBtg,1
_tlnYH1gyuA,fWlj4ayqxOc,1
2oGJrufm_4w,m5UkT97b4LY,0
2oGJrufm_4w,qNmzeI9lk_4,-1
2oGJrufm_4w,Z_-hWZetOS0,-1
2oGJrufm_4w,hpfWd31CiGo,-1
2oGJrufm_4w,FK4b9aEDj8A,-1
2oGJrufm_4w,Ohq4fbIkPiA,0
2oGJrufm_4w,ZhtGl9JmxR4,-1
2oGJrufm_4w,ZAsBiDXRQdM,0
2oGJrufm_4w,_DUSWE8qbgA,-1
2oGJrufm_4w,t3LtPjj3C84,-1
2oGJrufm_4w,vNC-T_y0RVU,-1
2oGJrufm_4w,73tAER-jzm8,-1
2oGJrufm_4w,wmm-spjr-CE,-1
2oGJrufm_4w,p3vJq7HNoJI,-1
2oGJrufm_4w,xVyhTmihBtg,-1
2oGJrufm_4w,fWlj4ayqxOc,-1
m5UkT97b4LY,qNmzeI9lk_4,0
m5UkT97b4LY,Z_-hWZetOS0,1
m5UkT97b4LY,hpfWd31CiGo,-1
m5UkT97b4LY,FK4b9aEDj8A,0
m5UkT97b4LY,Ohq4fbIkPiA,0
m5UkT97b4LY,ZhtGl9JmxR4,1
m5UkT97b4LY,ZAsBiDXRQdM,0
m5UkT97b4LY,_DUSWE8qbgA,0
m5UkT97b4LY,t3LtPjj3C84,-1
m5UkT97b4LY,vNC-T_y0RVU,-1
m5UkT97b4LY,73tAER-jzm8,-1
m5UkT97b4LY,wmm-spjr-CE,-1
m5UkT97b4LY,p3vJq7HNoJI,-1
m5UkT97b4LY,xVyhTmihBtg,0
m5UkT97b4LY,fWlj4ayqxOc,0
qNmzeI9lk_4,Z_-hWZetOS0,0
qNmzeI9lk_4,hpfWd31CiGo,-1
qNmzeI9lk_4,FK4b9aEDj8A,-1
qNmzeI9lk_4,Ohq4fbIkPiA,-1
qNmzeI9lk_4,ZhtGl9JmxR4,-1
qNmzeI9lk_4,ZAsBiDXRQdM,0
qNmzeI9lk_4,_DUSWE8qbgA,-1
qNmzeI9lk_4,t3LtPjj3C84,-1
qNmzeI9lk_4,vNC-T_y0RVU,-1
qNmzeI9lk_4,73tAER-jzm8,-1
qNmzeI9lk_4,wmm-spjr-CE,-1
qNmzeI9lk_4,p3vJq7HNoJI,-1
qNmzeI9lk_4,xVyhTmihBtg,-1
qNmzeI9lk_4,fWlj4ayqxOc,0
Z_-hWZetOS0,hpfWd31CiGo,-1
Z_-hWZetOS0,FK4b9aEDj8A,-1
Z_-hWZetOS0,Ohq4fbIkPiA,-1
Z_-hWZetOS0,ZhtGl9JmxR4,0
Z_-hWZetOS0,ZAsBiDXRQdM,0
Z_-hWZetOS0,_DUSWE8qbgA,-1
Z_-hWZetOS0,t3LtPjj3C84,-1
Z_-hWZetOS0,vNC-T_y0RVU,-1
Z_-hWZetOS0,73tAER-jzm8,-1
Z_-hWZetOS0,wmm-spjr-CE,-1
Z_-hWZetOS0,p3vJq7HNoJI,-1
Z_-hWZetOS0,xVyhTmihBtg,-1
Z_-hWZetOS0,fWlj4ayqxOc,0
hpfWd31CiGo,FK4b9aEDj8A,X
hpfWd31CiGo,Ohq4fbIkPiA,X
hpfWd31CiGo,ZhtGl9JmxR4,X
hpfWd31CiGo,ZAsBiDXRQdM,X
hpfWd31CiGo,_DUSWE8qbgA,X
hpfWd31CiGo,t3LtPjj3C84,X
hpfWd31CiGo,vNC-T_y0RVU,X
hpfWd31CiGo,73tAER-jzm8,X
hpfWd31CiGo,wmm-spjr-CE,X
hpfWd31CiGo,p3vJq7HNoJI,X
hpfWd31CiGo,xVyhTmihBtg,X
hpfWd31CiGo,fWlj4ayqxOc,X
FK4b9aEDj8A,Ohq4fbIkPiA,X
FK4b9aEDj8A,ZhtGl9JmxR4,X
FK4b9aEDj8A,ZAsBiDXRQdM,X
FK4b9aEDj8A,_DUSWE8qbgA,X
FK4b9aEDj8A,t3LtPjj3C84,X
FK4b9aEDj8A,vNC-T_y0RVU,X
FK4b9aEDj8A,73tAER-jzm8,X
FK4b9aEDj8A,wmm-spjr-CE,X
FK4b9aEDj8A,p3vJq7HNoJI,X
FK4b9aEDj8A,xVyhTmihBtg,X
FK4b9aEDj8A,fWlj4ayqxOc,X
Ohq4fbIkPiA,ZhtGl9JmxR4,X
Ohq4fbIkPiA,ZAsBiDXRQdM,X
Ohq4fbIkPiA,_DUSWE8qbgA,X
Ohq4fbIkPiA,t3LtPjj3C84,X
Ohq4fbIkPiA,vNC-T_y0RVU,X
Ohq4fbIkPiA,73tAER-jzm8,X
Ohq4fbIkPiA,wmm-spjr-CE,X
Ohq4fbIkPiA,p3vJq7HNoJI,X
Ohq4fbIkPiA,xVyhTmihBtg,X
Ohq4fbIkPiA,fWlj4ayqxOc,X
ZhtGl9JmxR4,ZAsBiDXRQdM,X
ZhtGl9JmxR4,_DUSWE8qbgA,X
ZhtGl9JmxR4,t3LtPjj3C84,X
ZhtGl9JmxR4,vNC-T_y0RVU,X
ZhtGl9JmxR4,73tAER-jzm8,X
ZhtGl9JmxR4,wmm-spjr-CE,X
ZhtGl9JmxR4,p3vJq7HNoJI,X
ZhtGl9JmxR4,xVyhTmihBtg,X
ZhtGl9JmxR4,fWlj4ayqxOc,X
ZAsBiDXRQdM,_DUSWE8qbgA,X
ZAsBiDXRQdM,t3LtPjj3C84,X
ZAsBiDXRQdM,vNC-T_y0RVU,X
ZAsBiDXRQdM,73tAER-jzm8,X
ZAsBiDXRQdM,wmm-spjr-CE,X
ZAsBiDXRQdM,p3vJq7HNoJI,X
ZAsBiDXRQdM,xVyhTmihBtg,X
ZAsBiDXRQdM,fWlj4ayqxOc,X
_DUSWE8qbgA,t3LtPjj3C84,X
_DUSWE8qbgA,vNC-T_y0RVU,X
_DUSWE8qbgA,73tAER-jzm8,X
_DUSWE8qbgA,wmm-spjr-CE,X
_DUSWE8qbgA,p3vJq7HNoJI,X
_DUSWE8qbgA,xVyhTmihBtg,X
_DUSWE8qbgA,fWlj4ayqxOc,X
t3LtPjj3C84,vNC-T_y0RVU,X
t3LtPjj3C84,73tAER-jzm8,X
t3LtPjj3C84,wmm-spjr-CE,X
t3LtPjj3C84,p3vJq7HNoJI,X
t3LtPjj3C84,xVyhTmihBtg,X
t3LtPjj3C84,fWlj4ayqxOc,X
vNC-T_y0RVU,73tAER-jzm8,X
vNC-T_y0RVU,wmm-spjr-CE,X
vNC-T_y0RVU,p3vJq7HNoJI,X
vNC-T_y0RVU,xVyhTmihBtg,X
vNC-T_y0RVU,fWlj4ayqxOc,X
73tAER-jzm8,wmm-spjr-CE,X
73tAER-jzm8,p3vJq7HNoJI,X
73tAER-jzm8,xVyhTmihBtg,X
73tAER-jzm8,fWlj4ayqxOc,X
wmm-spjr-CE,p3vJq7HNoJI,X
wmm-spjr-CE,xVyhTmihBtg,X
wmm-spjr-CE,fWlj4ayqxOc,X
p3vJq7HNoJI,xVyhTmihBtg,X
p3vJq7HNoJI,fWlj4ayqxOc,X
xVyhTmihBtg,fWlj4ayqxOc,X
